id,formattedAddress,addressLine1,city,state,stateFips,zipCode,county,countyFips,latitude,longitude,propertyType,lotSize,status,price,listingType,listedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,history,bedrooms,bathrooms,squareFootage,yearBuilt,has_hoa
"3430-Rolling-Rd,-High-Point,-NC-27265","3430 Rolling Rd, High Point, NC 27265",3430 Rolling Rd,High Point,NC,37,27265,Guilford,81,36.002669,-80.019089,Single Family,14375.0,Active,255000,Standard,2025-12-06T00:00:00.000Z,2025-12-06T00:00:00.000Z,2026-04-26T10:09:36.757Z,142,TriadMLS,1203572.0,"{'2025-12-06': {'event': 'Sale Listing', 'price': 255000, 'listingType': 'Standard', 'listedDate': '2025-12-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 142}}",3.0,2.0,1532.0,1970.0,0
"4714-Willowstone-Dr,-High-Point,-NC-27265","4714 Willowstone Dr, High Point, NC 27265",4714 Willowstone Dr,High Point,NC,37,27265,Guilford,81,36.055073,-79.987816,Townhouse,,Active,326315,New Construction,2026-01-07T00:00:00.000Z,2026-01-08T00:00:00.000Z,2026-04-26T10:09:36.756Z,110,TriadMLS,1205851.0,"{'2026-01-07': {'event': 'Sale Listing', 'price': 326315, 'listingType': 'New Construction', 'listedDate': '2026-01-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 110}}",2.0,2.5,1508.0,2026.0,1
"3500-Westfield-St,-High-Point,-NC-27265","3500 Westfield St, High Point, NC 27265",3500 Westfield St,High Point,NC,37,27265,Guilford,81,36.005393,-80.010478,Single Family,17424.0,Active,260000,Standard,2025-12-04T00:00:00.000Z,2023-06-24T00:00:00.000Z,2026-04-26T10:09:36.751Z,144,TriadMLS,1203747.0,"{'2025-12-04': {'event': 'Sale Listing', 'price': 260000, 'listingType': 'Standard', 'listedDate': '2025-12-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 144}}",3.0,1.5,1704.0,1959.0,0
"4134-Tarrant-Trace-Cir,-High-Point,-NC-27265","4134 Tarrant Trace Cir, High Point, NC 27265",4134 Tarrant Trace Cir,High Point,NC,37,27265,Guilford,81,36.041162,-79.94555,Townhouse,436.0,Active,190000,Standard,2025-12-07T00:00:00.000Z,2025-12-08T00:00:00.000Z,2026-04-26T10:09:36.751Z,141,TriadMLS,1203929.0,"{'2025-12-07': {'event': 'Sale Listing', 'price': 190000, 'listingType': 'Standard', 'listedDate': '2025-12-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 141}}",2.0,2.5,1118.0,2003.0,1
"2304-Rockland-Cir,-High-Point,-NC-27265","2304 Rockland Cir, High Point, NC 27265",2304 Rockland Cir,High Point,NC,37,27265,Guilford,81,36.058189,-80.004019,Single Family,18295.0,Active,550000,Standard,2025-12-05T00:00:00.000Z,2025-12-06T00:00:00.000Z,2026-04-26T10:09:36.750Z,143,TriadMLS,1203834.0,"{'2025-12-05': {'event': 'Sale Listing', 'price': 550000, 'listingType': 'Standard', 'listedDate': '2025-12-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 143}}",5.0,4.0,4177.0,2006.0,1
"427-Wright-St,-High-Point,-NC-27262","427 Wright St, High Point, NC 27262",427 Wright St,High Point,NC,37,27262,Guilford,81,35.940992,-80.036958,Single Family,14810.0,Active,233900,Standard,2025-12-09T00:00:00.000Z,2025-12-10T00:00:00.000Z,2026-04-26T10:09:36.747Z,139,TriadMLS,1203995.0,"{'2025-12-09': {'event': 'Sale Listing', 'price': 233900, 'listingType': 'Standard', 'listedDate': '2025-12-09T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 139}}",5.0,2.0,1655.0,1931.0,0
"308-Kearns-Ave,-High-Point,-NC-27260","308 Kearns Ave, High Point, NC 27260",308 Kearns Ave,High Point,NC,37,27260,Guilford,81,35.941326,-80.00386,Single Family,10890.0,Active,169900,Standard,2025-12-15T00:00:00.000Z,2025-12-15T00:00:00.000Z,2026-04-26T10:09:36.746Z,133,TriadMLS,1204494.0,"{'2025-12-15': {'event': 'Sale Listing', 'price': 169900, 'listingType': 'Standard', 'listedDate': '2025-12-15T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 133}}",2.0,1.0,784.0,1964.0,0
"1445-Bailey-Cir,-High-Point,-NC-27262","1445 Bailey Cir, High Point, NC 27262",1445 Bailey Cir,High Point,NC,37,27262,Guilford,81,35.97951,-79.988827,Townhouse,1307.0,Active,169900,Standard,2025-12-09T00:00:00.000Z,2024-09-20T00:00:00.000Z,2026-04-26T10:09:36.744Z,139,TriadMLS,1204001.0,"{'2024-09-19': {'event': 'Sale Listing', 'price': 178000, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': '2024-09-27T00:00:00.000Z', 'daysOnMarket': 8}, '2025-12-09': {'event': 'Sale Listing', 'price': 169900, 'listingType': 'Standard', 'listedDate': '2025-12-09T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 139}}",2.0,2.0,936.0,1987.0,1
"2429-Cypress-Ct,-High-Point,-NC-27265","2429 Cypress Ct, High Point, NC 27265",2429 Cypress Ct,High Point,NC,37,27265,Guilford,81,36.005144,-79.994428,Townhouse,1307.0,Active,265000,Standard,2025-12-31T00:00:00.000Z,2023-01-12T10:00:25.671Z,2026-04-26T10:09:36.742Z,117,TriadMLS,1205427.0,"{'2025-06-13': {'event': 'Sale Listing', 'price': 265000, 'listingType': 'Standard', 'listedDate': '2025-06-13T00:00:00.000Z', 'removedDate': '2025-07-08T00:00:00.000Z', 'daysOnMarket': 25}, '2025-12-31': {'event': 'Sale Listing', 'price': 265000, 'listingType': 'Standard', 'listedDate': '2025-12-31T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 117}}",3.0,3.5,1531.0,1985.0,0
"705-Delmont-St,-High-Point,-NC-27262","705 Delmont St, High Point, NC 27262",705 Delmont St,High Point,NC,37,27262,Guilford,81,35.964299,-80.018472,Single Family,8276.0,Active,245000,Standard,2026-01-05T00:00:00.000Z,2021-03-01T12:22:11.797Z,2026-04-26T10:09:36.740Z,112,TriadMLS,1205234.0,"{'2026-01-05': {'event': 'Sale Listing', 'price': 245000, 'listingType': 'Standard', 'listedDate': '2026-01-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 112}}",3.0,2.0,1361.0,1926.0,0
"323-Coltrane-Ave,-High-Point,-NC-27260","323 Coltrane Ave, High Point, NC 27260",323 Coltrane Ave,High Point,NC,37,27260,Guilford,81,35.939616,-80.00301,Single Family,9148.0,Active,199500,Standard,2025-12-31T00:00:00.000Z,2026-01-01T00:00:00.000Z,2026-04-26T10:09:36.725Z,117,TriadMLS,1205102.0,"{'2025-12-31': {'event': 'Sale Listing', 'price': 199500, 'listingType': 'Standard', 'listedDate': '2025-12-31T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 117}}",4.0,2.0,1485.0,1958.0,0
"4712-Willowstone-Dr,-High-Point,-NC-27265","4712 Willowstone Dr, High Point, NC 27265",4712 Willowstone Dr,High Point,NC,37,27265,Guilford,81,36.055038,-79.987877,Townhouse,,Active,355247,New Construction,2026-01-07T00:00:00.000Z,2026-01-08T00:00:00.000Z,2026-04-26T10:09:36.723Z,110,TriadMLS,1205864.0,"{'2026-01-07': {'event': 'Sale Listing', 'price': 355247, 'listingType': 'New Construction', 'listedDate': '2026-01-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 110}}",3.0,2.5,1788.0,2026.0,1
"1808-Guyer-St,-High-Point,-NC-27265","1808 Guyer St, High Point, NC 27265",1808 Guyer St,High Point,NC,37,27265,Guilford,81,35.987582,-79.99424,Single Family,17860.0,Active,235000,Standard,2026-01-07T00:00:00.000Z,2026-01-08T00:00:00.000Z,2026-04-26T10:09:36.722Z,110,TriadMLS,1205757.0,"{'2026-01-07': {'event': 'Sale Listing', 'price': 235000, 'listingType': 'Standard', 'listedDate': '2026-01-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 110}}",3.0,1.5,1413.0,1923.0,0
"3869-Hickswood-Creek-Dr,-High-Point,-NC-27265","3869 Hickswood Creek Dr, High Point, NC 27265",3869 Hickswood Creek Dr,High Point,NC,37,27265,Guilford,81,36.022962,-79.967993,Townhouse,871.0,Active,227000,Standard,2026-01-07T00:00:00.000Z,2023-08-19T00:00:00.000Z,2026-04-26T10:07:01.132Z,110,TriadMLS,1205690.0,"{'2025-05-02': {'event': 'Sale Listing', 'price': 240000, 'listingType': 'Standard', 'listedDate': '2025-05-02T00:00:00.000Z', 'removedDate': '2025-07-04T00:00:00.000Z', 'daysOnMarket': 63}, '2026-01-07': {'event': 'Sale Listing', 'price': 227000, 'listingType': 'Standard', 'listedDate': '2026-01-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 110}}",3.0,2.5,1524.0,2006.0,1
"1021-Asheboro-St,-High-Point,-NC-27260","1021 Asheboro St, High Point, NC 27260",1021 Asheboro St,High Point,NC,37,27260,Guilford,81,35.946902,-79.993951,Single Family,7405.0,Active,215000,Standard,2026-01-08T00:00:00.000Z,2026-01-09T00:00:00.000Z,2026-04-26T10:07:01.128Z,109,TriadMLS,1205974.0,"{'2026-01-08': {'event': 'Sale Listing', 'price': 215000, 'listingType': 'Standard', 'listedDate': '2026-01-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 109}}",3.0,2.0,1203.0,2003.0,0
"381-James-Ct,-High-Point,-NC-27265","381 James Ct, High Point, NC 27265",381 James Ct,High Point,NC,37,27265,Guilford,81,35.995418,-80.011207,Townhouse,1742.0,Active,159900,Standard,2026-01-09T00:00:00.000Z,2025-08-29T00:00:00.000Z,2026-04-26T10:07:01.124Z,108,TriadMLS,1205840.0,"{'2025-08-28': {'event': 'Sale Listing', 'price': 165000, 'listingType': 'Standard', 'listedDate': '2025-08-28T00:00:00.000Z', 'removedDate': '2026-01-01T00:00:00.000Z', 'daysOnMarket': 126}, '2026-01-09': {'event': 'Sale Listing', 'price': 159900, 'listingType': 'Standard', 'listedDate': '2026-01-09T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 108}}",2.0,1.5,942.0,1986.0,1
"2165-Cliffvale-Dr,-High-Point,-NC-27262","2165 Cliffvale Dr, High Point, NC 27262",2165 Cliffvale Dr,High Point,NC,37,27262,Guilford,81,35.94341,-80.043304,Single Family,8712.0,Active,270000,Standard,2026-01-09T00:00:00.000Z,2026-01-10T00:00:00.000Z,2026-04-26T10:07:01.124Z,108,TriadMLS,1205801.0,"{'2026-01-09': {'event': 'Sale Listing', 'price': 270000, 'listingType': 'Standard', 'listedDate': '2026-01-09T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 108}}",3.0,2.0,2007.0,2004.0,1
"420-N-Rotary-Dr,-High-Point,-NC-27262","420 N Rotary Dr, High Point, NC 27262",420 N Rotary Dr,High Point,NC,37,27262,Guilford,81,35.952581,-80.024376,Single Family,6534.0,Active,190000,Standard,2026-01-09T00:00:00.000Z,2023-08-31T00:00:00.000Z,2026-04-26T10:07:01.122Z,108,TriadMLS,1206174.0,"{'2026-01-09': {'event': 'Sale Listing', 'price': 190000, 'listingType': 'Standard', 'listedDate': '2026-01-09T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 108}}",3.0,1.0,974.0,1952.0,0
"131-James-Rd,-Unit-3C,-High-Point,-NC-27265","131 James Rd, Unit 3C, High Point, NC 27265",131 James Rd,High Point,NC,37,27265,Guilford,81,35.995787,-80.016181,Condo,436.0,Active,220000,Standard,2026-01-09T00:00:00.000Z,2022-05-17T11:48:52.352Z,2026-04-26T10:07:01.121Z,108,TriadMLS,1206081.0,"{'2026-01-09': {'event': 'Sale Listing', 'price': 220000, 'listingType': 'Standard', 'listedDate': '2026-01-09T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 108}}",2.0,2.0,1119.0,2003.0,1
"1111-Winslow-St,-High-Point,-NC-27260","1111 Winslow St, High Point, NC 27260",1111 Winslow St,High Point,NC,37,27260,Guilford,81,35.953963,-79.98034,Single Family,7405.0,Active,140000,Standard,2026-01-10T00:00:00.000Z,2026-01-11T00:00:00.000Z,2026-04-26T10:07:01.119Z,107,TriadMLS,1205963.0,"{'2026-01-10': {'event': 'Sale Listing', 'price': 140000, 'listingType': 'Standard', 'listedDate': '2026-01-10T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 107}}",3.0,1.0,850.0,1966.0,0
"515-Shadybrook-Rd,-High-Point,-NC-27265","515 Shadybrook Rd, High Point, NC 27265",515 Shadybrook Rd,High Point,NC,37,27265,Guilford,81,36.005877,-80.023943,Single Family,20000.0,Active,229000,Short Sale,2026-01-11T00:00:00.000Z,2022-11-29T08:19:48.158Z,2026-04-26T10:07:01.118Z,106,TriadMLS,1206200.0,"{'2025-06-05': {'event': 'Sale Listing', 'price': 228000, 'listingType': 'Standard', 'listedDate': '2025-06-05T00:00:00.000Z', 'removedDate': '2025-11-04T00:00:00.000Z', 'daysOnMarket': 152}, '2026-01-11': {'event': 'Sale Listing', 'price': 229000, 'listingType': 'Short Sale', 'listedDate': '2026-01-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 106}}",3.0,2.0,1441.0,1968.0,0
"108-Monnell-Dr,-High-Point,-NC-27265","108 Monnell Dr, High Point, NC 27265",108 Monnell Dr,High Point,NC,37,27265,Guilford,81,35.995801,-80.023815,Single Family,7405.0,Active,232900,Standard,2026-01-12T00:00:00.000Z,2022-11-18T09:32:45.825Z,2026-04-26T10:07:01.117Z,105,TriadMLS,1206007.0,"{'2024-10-08': {'event': 'Sale Listing', 'price': 239900, 'listingType': 'Standard', 'listedDate': '2024-10-08T00:00:00.000Z', 'removedDate': '2025-03-13T00:00:00.000Z', 'daysOnMarket': 156}, '2026-01-12': {'event': 'Sale Listing', 'price': 232900, 'listingType': 'Standard', 'listedDate': '2026-01-12T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 105}}",3.0,2.0,1000.0,1990.0,0
"901-Old-Thomasville-Rd,-High-Point,-NC-27260","901 Old Thomasville Rd, High Point, NC 27260",901 Old Thomasville Rd,High Point,NC,37,27260,Guilford,81,35.920954,-80.037158,Single Family,11761.0,Active,134900,Standard,2026-01-13T00:00:00.000Z,2026-01-13T00:00:00.000Z,2026-04-26T10:07:01.115Z,104,TriadMLS,1206434.0,"{'2026-01-13': {'event': 'Sale Listing', 'price': 134900, 'listingType': 'Standard', 'listedDate': '2026-01-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 104}}",2.0,1.0,885.0,1932.0,0
"3650-Single-Leaf-Ct,-High-Point,-NC-27265","3650 Single Leaf Ct, High Point, NC 27265",3650 Single Leaf Ct,High Point,NC,37,27265,Guilford,81,36.042372,-79.978363,Single Family,14810.0,Active,325000,Standard,2026-01-14T00:00:00.000Z,2025-09-25T00:00:00.000Z,2026-04-26T10:07:01.111Z,103,DoorifyMLS,10141090.0,"{'2026-01-14': {'event': 'Sale Listing', 'price': 325000, 'listingType': 'Standard', 'listedDate': '2026-01-14T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 103}}",3.0,2.5,1741.0,1998.0,1
"204-Northpoint-Ave-Unit-C,-High-Point,-NC-27262","204 Northpoint Ave Unit C, High Point, NC 27262",204 Northpoint Ave Unit C,High Point,NC,37,27262,Guilford,81,35.98754,-80.020617,Condo,436.0,Active,108000,Standard,2026-01-14T00:00:00.000Z,2024-12-10T00:00:00.000Z,2026-04-26T10:07:01.106Z,103,TriadMLS,1206350.0,"{'2024-12-09': {'event': 'Sale Listing', 'price': 119000, 'listingType': 'Standard', 'listedDate': '2024-12-09T00:00:00.000Z', 'removedDate': '2025-03-18T00:00:00.000Z', 'daysOnMarket': 99}, '2026-01-14': {'event': 'Sale Listing', 'price': 108000, 'listingType': 'Standard', 'listedDate': '2026-01-14T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 103}}",1.0,1.0,659.0,1972.0,1
"3100-Stratford-Ct,-High-Point,-NC-27265","3100 Stratford Ct, High Point, NC 27265",3100 Stratford Ct,High Point,NC,37,27265,Guilford,81,35.998675,-79.983427,Single Family,15246.0,Active,499000,Standard,2026-01-15T00:00:00.000Z,2024-07-03T00:00:00.000Z,2026-04-26T10:07:01.104Z,102,TriadMLS,1206724.0,"{'2024-07-03': {'event': 'Sale Listing', 'price': 522000, 'listingType': 'New Construction', 'listedDate': '2024-07-03T00:00:00.000Z', 'removedDate': '2024-12-06T00:00:00.000Z', 'daysOnMarket': 156}, '2025-03-14': {'event': 'Sale Listing', 'price': 517000, 'listingType': 'Standard', 'listedDate': '2025-03-14T00:00:00.000Z', 'removedDate': '2025-07-18T00:00:00.000Z', 'daysOnMarket': 126}, '2026-01-15': {'event': 'Sale Listing', 'price': 499000, 'listingType': 'Standard', 'listedDate': '2026-01-15T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 102}}",4.0,2.5,2367.0,2023.0,0
"1308-Boundary-Ave,-High-Point,-NC-27260","1308 Boundary Ave, High Point, NC 27260",1308 Boundary Ave,High Point,NC,37,27260,Guilford,81,35.968811,-79.991733,Single Family,11761.0,Active,170000,Standard,2026-01-16T00:00:00.000Z,2023-07-12T00:00:00.000Z,2026-04-26T10:07:01.095Z,101,TriadMLS,1206910.0,"{'2026-01-16': {'event': 'Sale Listing', 'price': 170000, 'listingType': 'Standard', 'listedDate': '2026-01-16T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 101}}",3.0,1.5,1023.0,1985.0,0
"1012-Meadowbrook-Blvd,-High-Point,-NC-27260","1012 Meadowbrook Blvd, High Point, NC 27260",1012 Meadowbrook Blvd,High Point,NC,37,27260,Guilford,81,35.970915,-79.989261,Single Family,7841.0,Active,154900,Standard,2026-01-22T00:00:00.000Z,2026-01-23T00:00:00.000Z,2026-04-26T10:07:01.083Z,95,TriadMLS,1207113.0,"{'2026-01-22': {'event': 'Sale Listing', 'price': 154900, 'listingType': 'Standard', 'listedDate': '2026-01-22T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 95}}",3.0,1.0,900.0,1954.0,0
"1602-Larkin-St,-High-Point,-NC-27262","1602 Larkin St, High Point, NC 27262",1602 Larkin St,High Point,NC,37,27262,Guilford,81,35.979026,-80.015096,Single Family,8712.0,Active,185000,Standard,2026-01-17T00:00:00.000Z,2025-05-08T00:00:00.000Z,2026-04-26T10:07:01.082Z,100,TriadMLS,1206924.0,"{'2025-05-08': {'event': 'Sale Listing', 'price': 189900, 'listingType': 'Standard', 'listedDate': '2025-05-08T00:00:00.000Z', 'removedDate': '2025-06-27T00:00:00.000Z', 'daysOnMarket': 50}, '2026-01-17': {'event': 'Sale Listing', 'price': 185000, 'listingType': 'Standard', 'listedDate': '2026-01-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 100}}",3.0,1.0,1005.0,1923.0,0
"2507-Suffolk-Ave,-High-Point,-NC-27265","2507 Suffolk Ave, High Point, NC 27265",2507 Suffolk Ave,High Point,NC,37,27265,Guilford,81,35.983663,-79.984275,Single Family,12632.0,Active,232999,Standard,2026-01-29T00:00:00.000Z,2025-07-04T00:00:00.000Z,2026-04-26T10:07:01.075Z,88,CanopyMLS,4341751.0,"{'2025-07-03': {'event': 'Sale Listing', 'price': 123750, 'listingType': 'Standard', 'listedDate': '2025-07-03T00:00:00.000Z', 'removedDate': '2025-07-26T00:00:00.000Z', 'daysOnMarket': 23}, '2026-01-29': {'event': 'Sale Listing', 'price': 232999, 'listingType': 'Standard', 'listedDate': '2026-01-29T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 88}}",3.0,2.0,1392.0,1970.0,0
"207-Northpoint-Ave-Unit-H,-High-Point,-NC-27262","207 Northpoint Ave Unit H, High Point, NC 27262",207 Northpoint Ave Unit H,High Point,NC,37,27262,Guilford,81,35.988197,-80.019921,Condo,871.0,Active,130000,Standard,2026-01-29T00:00:00.000Z,2022-04-14T08:59:31.154Z,2026-04-26T10:07:01.040Z,88,TriadMLS,1207880.0,"{'2026-01-29': {'event': 'Sale Listing', 'price': 130000, 'listingType': 'Standard', 'listedDate': '2026-01-29T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 88}}",2.0,1.5,1120.0,1972.0,1
"748-Carneros-Cir,-High-Point,-NC-27265","748 Carneros Cir, High Point, NC 27265",748 Carneros Cir,High Point,NC,37,27265,Guilford,81,36.053427,-79.98507,Townhouse,1742.0,Active,305000,Standard,2026-01-28T00:00:00.000Z,2024-04-13T00:00:00.000Z,2026-04-26T10:07:01.037Z,89,TriadMLS,1207779.0,"{'2026-01-28': {'event': 'Sale Listing', 'price': 305000, 'listingType': 'Standard', 'listedDate': '2026-01-28T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 89}}",2.0,2.5,1750.0,2015.0,1
"3421-Wildwood-Ave,-High-Point,-NC-27265","3421 Wildwood Ave, High Point, NC 27265",3421 Wildwood Ave,High Point,NC,37,27265,Guilford,81,36.03257,-79.985907,Single Family,13504.0,Active,419900,Standard,2026-01-27T00:00:00.000Z,2025-09-21T00:00:00.000Z,2026-04-26T10:07:01.035Z,90,TriadMLS,1207550.0,"{'2025-09-20': {'event': 'Sale Listing', 'price': 374900, 'listingType': 'Standard', 'listedDate': '2025-09-20T00:00:00.000Z', 'removedDate': '2025-10-25T00:00:00.000Z', 'daysOnMarket': 35}, '2026-01-27': {'event': 'Sale Listing', 'price': 419900, 'listingType': 'Standard', 'listedDate': '2026-01-27T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 90}}",4.0,3.5,2818.0,1988.0,0
"909-Randolph-St,-High-Point,-NC-27260","909 Randolph St, High Point, NC 27260",909 Randolph St,High Point,NC,37,27260,Guilford,81,35.947752,-79.995029,Single Family,7405.0,Active,150000,Standard,2026-01-29T00:00:00.000Z,2022-11-14T09:02:21.419Z,2026-04-26T10:07:01.029Z,88,TriadMLS,1207949.0,"{'2026-01-29': {'event': 'Sale Listing', 'price': 150000, 'listingType': 'Standard', 'listedDate': '2026-01-29T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 88}}",3.0,1.0,1232.0,1922.0,0
"1740-N-Hamilton-St,-Apt-H,-High-Point,-NC-27262","1740 N Hamilton St, Apt H, High Point, NC 27262",1740 N Hamilton St,High Point,NC,37,27262,Guilford,81,35.982874,-80.015277,Condo,871.0,Active,105000,Standard,2026-02-02T00:00:00.000Z,2026-02-03T00:00:00.000Z,2026-04-26T10:07:01.026Z,84,TriadMLS,1207974.0,"{'2026-02-02': {'event': 'Sale Listing', 'price': 105000, 'listingType': 'Standard', 'listedDate': '2026-02-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 84}}",2.0,2.0,992.0,1974.0,1
"3335-Wiliton-Way,-High-Point,-NC-27260","3335 Wiliton Way, High Point, NC 27260",3335 Wiliton Way,High Point,NC,37,27260,Guilford,81,35.968732,-79.945214,Single Family,14375.0,Active,320000,Standard,2026-02-03T00:00:00.000Z,2026-02-03T00:00:00.000Z,2026-04-26T10:07:01.019Z,83,TriadMLS,1208157.0,"{'2026-02-03': {'event': 'Sale Listing', 'price': 320000, 'listingType': 'Standard', 'listedDate': '2026-02-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 83}}",4.0,2.5,2260.0,2003.0,1
"900-W-Lexington-Ave,-High-Point,-NC-27262","900 W Lexington Ave, High Point, NC 27262",900 W Lexington Ave,High Point,NC,37,27262,Guilford,81,35.974611,-80.039409,Single Family,17424.0,Active,675000,Standard,2026-01-30T00:00:00.000Z,2026-02-01T00:00:00.000Z,2026-04-26T10:07:01.018Z,87,TriadMLS,1207866.0,"{'2026-01-30': {'event': 'Sale Listing', 'price': 675000, 'listingType': 'Standard', 'listedDate': '2026-01-30T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 87}}",4.0,4.5,3705.0,1998.0,0
"1603-Connor-Pl,-High-Point,-NC-27260","1603 Connor Pl, High Point, NC 27260",1603 Connor Pl,High Point,NC,37,27260,Guilford,81,35.933831,-80.013182,Single Family,6534.0,Active,195000,Standard,2026-02-02T00:00:00.000Z,2025-07-20T00:00:00.000Z,2026-04-26T10:07:01.017Z,84,TriadMLS,1208052.0,"{'2025-07-19': {'event': 'Sale Listing', 'price': 85000, 'listingType': 'Standard', 'listedDate': '2025-07-19T00:00:00.000Z', 'removedDate': '2025-07-27T00:00:00.000Z', 'daysOnMarket': 8}, '2026-02-02': {'event': 'Sale Listing', 'price': 195000, 'listingType': 'Standard', 'listedDate': '2026-02-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 84}}",2.0,1.5,1008.0,1925.0,0
"3815-Copperfield-Ct,-High-Point,-NC-27265","3815 Copperfield Ct, High Point, NC 27265",3815 Copperfield Ct,High Point,NC,37,27265,Guilford,81,36.025932,-79.958141,Townhouse,1307.0,Active,279900,Standard,2026-02-01T00:00:00.000Z,2026-02-01T00:00:00.000Z,2026-04-26T10:07:01.014Z,85,TriadMLS,1208058.0,"{'2026-02-01': {'event': 'Sale Listing', 'price': 279900, 'listingType': 'Standard', 'listedDate': '2026-02-01T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 85}}",3.0,2.5,1618.0,2022.0,1
"715-Baker-Rd,-High-Point,-NC-27263","715 Baker Rd, High Point, NC 27263",715 Baker Rd,High Point,NC,37,27263,Guilford,81,35.925697,-79.972971,Single Family,12632.0,Active,175000,Standard,2026-02-04T00:00:00.000Z,2022-12-03T09:22:41.467Z,2026-04-26T10:07:01.008Z,82,TriadMLS,1204925.0,"{'2026-02-04': {'event': 'Sale Listing', 'price': 175000, 'listingType': 'Standard', 'listedDate': '2026-02-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 82}}",3.0,1.0,957.0,1949.0,0
"106-Brinkley-Pl,-High-Point,-NC-27265","106 Brinkley Pl, High Point, NC 27265",106 Brinkley Pl,High Point,NC,37,27265,Guilford,81,35.997603,-80.030162,Single Family,23958.0,Active,289900,Standard,2026-02-05T00:00:00.000Z,2020-10-04T12:10:41.895Z,2026-04-26T10:07:01.006Z,81,TriadMLS,1208313.0,"{'2025-01-29': {'event': 'Sale Listing', 'price': 289000, 'listingType': 'Standard', 'listedDate': '2025-01-29T00:00:00.000Z', 'removedDate': '2025-12-03T00:00:00.000Z', 'daysOnMarket': 308}, '2026-02-05': {'event': 'Sale Listing', 'price': 289900, 'listingType': 'Standard', 'listedDate': '2026-02-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 81}}",3.0,2.0,1530.0,1927.0,0
"3934-Tarrant-Trace-Cir,-High-Point,-NC-27265","3934 Tarrant Trace Cir, High Point, NC 27265",3934 Tarrant Trace Cir,High Point,NC,37,27265,Guilford,81,36.042467,-79.946907,Townhouse,1307.0,Active,275900,Standard,2026-02-08T00:00:00.000Z,2024-11-19T00:00:00.000Z,2026-04-26T10:02:46.401Z,78,TriadMLS,1208545.0,"{'2024-11-18': {'event': 'Sale Listing', 'price': 275000, 'listingType': 'Standard', 'listedDate': '2024-11-18T00:00:00.000Z', 'removedDate': '2025-02-24T00:00:00.000Z', 'daysOnMarket': 98}, '2025-05-17': {'event': 'Sale Listing', 'price': 280000, 'listingType': 'Standard', 'listedDate': '2025-05-17T00:00:00.000Z', 'removedDate': '2025-07-18T00:00:00.000Z', 'daysOnMarket': 62}, '2026-02-08': {'event': 'Sale Listing', 'price': 275900, 'listingType': 'Standard', 'listedDate': '2026-02-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 78}}",3.0,3.0,1981.0,2007.0,1
